Date,Ticker,Strategy,Setup,Side,EntryTrigger,SignalOpen,SignalHigh,SignalLow,SignalClose,Stop,Target,R,Grade,GradeBasis,Reason
2025-12-05,A,bear_flag_short,Bear Flag Short,short,< signal candle low,148.5,149.0,144.76,145.49,,,,,gpt_to_size,Finviz bear flag pattern; GPT to set stop/target
2025-12-05,CRM,bear_flag_short,Bear Flag Short,short,< signal candle low,249.75,261.88,249.5,260.57,,,,,gpt_to_size,Finviz bear flag pattern; GPT to set stop/target
2025-12-05,CRNX,bear_flag_short,Bear Flag Short,short,< signal candle low,47.52,47.83,46.65,46.67,,,,,gpt_to_size,Finviz bear flag pattern; GPT to set stop/target
2025-12-05,CROX,bear_flag_short,Bear Flag Short,short,< signal candle low,88.04,90.82,88.04,89.7,,,,,gpt_to_size,Finviz bear flag pattern; GPT to set stop/target
2025-12-05,CRWD,bear_flag_short,Bear Flag Short,short,< signal candle low,516.14,526.89,508.32,512.03,,,,,gpt_to_size,Finviz bear flag pattern; GPT to set stop/target
2025-12-05,CRWV,bear_flag_short,Bear Flag Short,short,< signal candle low,87.3,88.76,84.62,88.3,,,,,gpt_to_size,Finviz bear flag pattern; GPT to set stop/target
2025-12-05,CSCO,bear_flag_short,Bear Flag Short,short,< signal candle low,77.97,78.19,77.395,77.97,,,,,gpt_to_size,Finviz bear flag pattern; GPT to set stop/target
2025-12-05,CSGP,bear_flag_short,Bear Flag Short,short,< signal candle low,67.82,68.77,67.4675,68.01,,,,,gpt_to_size,Finviz bear flag pattern; GPT to set stop/target
2025-12-05,CSX,bear_flag_short,Bear Flag Short,short,< signal candle low,36.13,36.555,36.085,36.3,,,,,gpt_to_size,Finviz bear flag pattern; GPT to set stop/target
2025-12-05,CTAS,bear_flag_short,Bear Flag Short,short,< signal candle low,184.12,186.98,183.8002,186.75,,,,,gpt_to_size,Finviz bear flag pattern; GPT to set stop/target
2025-12-05,CTRE,bear_flag_short,Bear Flag Short,short,< signal candle low,37.82,37.87,37.6,37.7,,,,,gpt_to_size,Finviz bear flag pattern; GPT to set stop/target
2025-12-05,CTSH,bear_flag_short,Bear Flag Short,short,< signal candle low,79.97,81.145,79.48,80.72,,,,,gpt_to_size,Finviz bear flag pattern; GPT to set stop/target
2025-12-05,CTVA,bear_flag_short,Bear Flag Short,short,< signal candle low,66.245,67.03,65.93,66.0,,,,,gpt_to_size,Finviz bear flag pattern; GPT to set stop/target
2025-12-05,CUBE,bear_flag_short,Bear Flag Short,short,< signal candle low,36.502,36.895,36.46,36.63,,,,,gpt_to_size,Finviz bear flag pattern; GPT to set stop/target
2025-12-05,CVI,bear_flag_short,Bear Flag Short,short,< signal candle low,33.97,34.43,33.485,33.54,,,,,gpt_to_size,Finviz bear flag pattern; GPT to set stop/target
2025-12-05,CVNA,bear_flag_short,Bear Flag Short,short,< signal candle low,398.35,408.19,397.21,399.77,,,,,gpt_to_size,Finviz bear flag pattern; GPT to set stop/target
2025-12-05,CVS,bear_flag_short,Bear Flag Short,short,< signal candle low,76.66,76.89,74.98,75.63,,,,,gpt_to_size,Finviz bear flag pattern; GPT to set stop/target
2025-12-05,CVX,bear_flag_short,Bear Flag Short,short,< signal candle low,152.0,152.63,149.83,150.0,,,,,gpt_to_size,Finviz bear flag pattern; GPT to set stop/target
2025-12-05,CWEN,bear_flag_short,Bear Flag Short,short,< signal candle low,34.1,34.22,33.71,34.01,,,,,gpt_to_size,Finviz bear flag pattern; GPT to set stop/target
2025-12-05,CYTK,bear_flag_short,Bear Flag Short,short,< signal candle low,66.49,66.95,65.36,65.67,,,,,gpt_to_size,Finviz bear flag pattern; GPT to set stop/target
2025-12-05,D,bear_flag_short,Bear Flag Short,short,< signal candle low,59.09,59.14,58.46,58.49,,,,,gpt_to_size,Finviz bear flag pattern; GPT to set stop/target
2025-12-05,DAL,bear_flag_short,Bear Flag Short,short,< signal candle low,66.79,67.75,66.3,67.1,,,,,gpt_to_size,Finviz bear flag pattern; GPT to set stop/target
2025-12-05,DAR,bear_flag_short,Bear Flag Short,short,< signal candle low,36.53,36.9299,36.32,36.51,,,,,gpt_to_size,Finviz bear flag pattern; GPT to set stop/target
2025-12-05,DASH,bear_flag_short,Bear Flag Short,short,< signal candle low,221.19,227.71,220.48,225.0,,,,,gpt_to_size,Finviz bear flag pattern; GPT to set stop/target
2025-12-05,DAY,bear_flag_short,Bear Flag Short,short,< signal candle low,69.11,69.13,68.98,69.07,,,,,gpt_to_size,Finviz bear flag pattern; GPT to set stop/target
2025-12-05,DD,bear_flag_short,Bear Flag Short,short,< signal candle low,39.9,40.77,39.815,40.51,,,,,gpt_to_size,Finviz bear flag pattern; GPT to set stop/target
2025-12-05,DDOG,bear_flag_short,Bear Flag Short,short,< signal candle low,153.0,153.05,150.075,151.41,,,,,gpt_to_size,Finviz bear flag pattern; GPT to set stop/target
2025-12-05,DE,bear_flag_short,Bear Flag Short,short,< signal candle low,481.57,485.44,473.69,475.11,,,,,gpt_to_size,Finviz bear flag pattern; GPT to set stop/target
2025-12-05,DECK,bear_flag_short,Bear Flag Short,short,< signal candle low,96.5,99.74,96.175,99.7,,,,,gpt_to_size,Finviz bear flag pattern; GPT to set stop/target
2025-12-05,DELL,bear_flag_short,Bear Flag Short,short,< signal candle low,138.95,139.2,136.11,138.91,,,,,gpt_to_size,Finviz bear flag pattern; GPT to set stop/target
2025-12-05,DG,bear_flag_short,Bear Flag Short,short,< signal candle low,125.185,135.07,124.24,132.37,,,,,gpt_to_size,Finviz bear flag pattern; GPT to set stop/target
2025-12-05,DGX,bear_flag_short,Bear Flag Short,short,< signal candle low,183.515,184.19,182.08,182.51,,,,,gpt_to_size,Finviz bear flag pattern; GPT to set stop/target
2025-12-05,DHI,bear_flag_short,Bear Flag Short,short,< signal candle low,161.09,162.1,158.52,158.62,,,,,gpt_to_size,Finviz bear flag pattern; GPT to set stop/target
2025-12-05,DHR,bear_flag_short,Bear Flag Short,short,< signal candle low,227.38,228.4765,225.0,226.25,,,,,gpt_to_size,Finviz bear flag pattern; GPT to set stop/target
2025-12-05,DINO,bear_flag_short,Bear Flag Short,short,< signal candle low,50.545,51.25,50.02,50.07,,,,,gpt_to_size,Finviz bear flag pattern; GPT to set stop/target
2025-12-05,DIS,bear_flag_short,Bear Flag Short,short,< signal candle low,105.03,106.17,104.56,105.3,,,,,gpt_to_size,Finviz bear flag pattern; GPT to set stop/target
2025-12-05,DK,bear_flag_short,Bear Flag Short,short,< signal candle low,37.825,37.945,36.34,36.41,,,,,gpt_to_size,Finviz bear flag pattern; GPT to set stop/target
2025-12-05,DKNG,bear_flag_short,Bear Flag Short,short,< signal candle low,35.23,35.84,33.73,34.0,,,,,gpt_to_size,Finviz bear flag pattern; GPT to set stop/target
2025-12-05,DKS,bear_flag_short,Bear Flag Short,short,< signal candle low,226.67,236.855,226.4,232.22,,,,,gpt_to_size,Finviz bear flag pattern; GPT to set stop/target
2025-12-05,DLR,bear_flag_short,Bear Flag Short,short,< signal candle low,161.0,165.99,160.995,164.73,,,,,gpt_to_size,Finviz bear flag pattern; GPT to set stop/target
2025-12-05,DLTR,bear_flag_short,Bear Flag Short,short,< signal candle low,115.92,125.79,115.63,122.44,,,,,gpt_to_size,Finviz bear flag pattern; GPT to set stop/target
2025-12-05,DOCN,bear_flag_short,Bear Flag Short,short,< signal candle low,46.28,48.4,45.99,48.3,,,,,gpt_to_size,Finviz bear flag pattern; GPT to set stop/target
